MatchCode,Format,Week,Time,Player,Result,n_matches,n_wins,n_losses,last_match,Score,weeks_in_league,team_league
KLR1016,KLR,1,2020-12-04T16:50:25Z,Jeremy E,Loss,3,2,1,FALSE,2-1,6,FALSE
KLR1017,KLR,1,2020-12-04T16:52:24Z,Maxime R,Win,2,1,1,FALSE,2-0,6,FALSE
KLR1017,KLR,1,2020-12-04T16:52:24Z,Joe U,Loss,3,0,3,FALSE,2-0,6,FALSE
KLR1018,KLR,1,2020-12-04T16:53:25Z,Jesse R,Win,3,2,1,FALSE,2-0,6,FALSE
KLR1018,KLR,1,2020-12-04T16:53:25Z,Damian S,Loss,4,2,2,FALSE,2-0,6,FALSE
KLR1019,KLR,1,2020-12-04T16:57:10Z,Chris Y,Win,2,1,1,FALSE,2-1,6,FALSE
KLR1019,KLR,1,2020-12-04T16:57:10Z,Derek G,Loss,1,0,1,FALSE,2-1,6,FALSE
KLR1020,KLR,1,2020-12-04T17:07:41Z,Keith S,Win,1,1,0,FALSE,2-0,6,FALSE
KLR1020,KLR,1,2020-12-04T17:07:41Z,Wayne B,Loss,1,0,1,FALSE,2-0,6,FALSE
KLR1021,KLR,1,2020-12-04T17:20:39Z,Jean-Rene B,Win,2,1,1,FALSE,2-0,6,FALSE
KLR1021,KLR,1,2020-12-04T17:20:39Z,Karen W,Loss,3,1,2,FALSE,2-0,6,FALSE
KLR1022,KLR,1,2020-12-04T17:24:49Z,Charles B,Win,1,1,0,FALSE,2-0,6,FALSE
KLR1022,KLR,1,2020-12-04T17:24:49Z,Jeremy E,Loss,4,2,2,FALSE,2-0,6,FALSE
KLR1023,KLR,1,2020-12-04T17:25:39Z,Tobias S,Win,3,2,1,FALSE,2-0,6,FALSE
KLR1023,KLR,1,2020-12-04T17:25:39Z,Maxime R,Loss,3,1,2,FALSE,2-0,6,FALSE
KLR1024,KLR,1,2020-12-04T17:51:04Z,Johnny M,Win,3,3,0,FALSE,2-1,6,FALSE
KLR1024,KLR,1,2020-12-04T17:51:04Z,Miles B,Loss,1,0,1,FALSE,2-1,6,FALSE
KLR1025,KLR,1,2020-12-04T17:51:27Z,Charles B,Win,2,2,0,FALSE,2-0,6,FALSE
KLR1025,KLR,1,2020-12-04T17:51:27Z,Maxime R,Loss,4,1,3,FALSE,2-0,6,FALSE
KLR1026,KLR,1,2020-12-04T17:54:27Z,Ryan D,Win,2,1,1,FALSE,2-1,6,FALSE
KLR1026,KLR,1,2020-12-04T17:54:27Z,Chris Y,Loss,3,1,2,FALSE,2-1,6,FALSE
KLR1027,KLR,1,2020-12-04T17:54:27Z,Chris G,Win,1,1,0,FALSE,2-1,6,FALSE
KLR1027,KLR,1,2020-12-04T17:54:27Z,Jesse R,Loss,4,2,2,FALSE,2-1,6,FALSE
KLR1028,KLR,1,2020-12-04T18:04:55Z,Damian S,Win,5,3,2,FALSE,2-0,6,FALSE
KLR1028,KLR,1,2020-12-04T18:04:55Z,Serge T,Loss,1,0,1,FALSE,2-0,6,FALSE
KLR1029,KLR,1,2020-12-04T18:09:48Z,Karen W,Win,4,2,2,FALSE,2-1,6,FALSE
KLR1029,KLR,1,2020-12-04T18:09:48Z,Tobias S,Loss,4,2,2,FALSE,2-1,6,FALSE
KLR1030,KLR,1,2020-12-04T18:18:55Z,Charles B,Win,3,3,0,FALSE,2-0,6,FALSE
KLR1030,KLR,1,2020-12-04T18:18:55Z,Chris G,Loss,2,1,1,FALSE,2-0,6,FALSE
KLR1031,KLR,1,2020-12-04T18:48:13Z,Tobias S,Win,5,3,2,FALSE,2-0,6,FALSE
KLR1031,KLR,1,2020-12-04T18:48:13Z,Stephen H,Loss,1,0,1,FALSE,2-0,6,FALSE
KLR1032,KLR,1,2020-12-04T18:50:23Z,Maxime R,Win,5,2,3,FALSE,2-1,6,FALSE
KLR1032,KLR,1,2020-12-04T18:50:23Z,Jean-Rene B,Loss,3,1,2,FALSE,2-1,6,FALSE
KLR1033,KLR,1,2020-12-04T19:17:56Z,Stephen H,Win,2,1,1,FALSE,2-0,6,FALSE
KLR1033,KLR,1,2020-12-04T19:17:56Z,Chris G,Loss,3,1,2,FALSE,2-0,6,FALSE
KLR1034,KLR,1,2020-12-04T19:48:11Z,Ryan D,Win,3,2,1,FALSE,2-0,6,FALSE
KLR1034,KLR,1,2020-12-04T19:48:11Z,Gabe C,Loss,1,0,1,FALSE,2-0,6,FALSE
KLR1035,KLR,1,2020-12-04T19:57:27Z,Charles B,Win,4,4,0,FALSE,2-0,6,FALSE
KLR1035,KLR,1,2020-12-04T19:57:27Z,Shawn R,Loss,2,1,1,FALSE,2-0,6,FALSE
KLR1036,KLR,1,2020-12-04T19:59:54Z,Eric O,Win,1,1,0,FALSE,2-1,6,FALSE
KLR1036,KLR,1,2020-12-04T19:59:54Z,Derek G,Loss,2,0,2,FALSE,2-1,6,FALSE
KLR1037,KLR,1,2020-12-04T20:10:45Z,Gordon C,Win,4,3,1,FALSE,2-0,6,FALSE
KLR1037,KLR,1,2020-12-04T20:10:45Z,Chris G,Loss,4,1,3,FALSE,2-0,6,FALSE
KLR1038,KLR,1,2020-12-04T20:32:34Z,Eric O,Win,2,2,0,FALSE,2-1,6,FALSE
KLR1038,KLR,1,2020-12-04T20:32:34Z,Kevin O,Loss,2,1,1,FALSE,2-1,6,FALSE
KLR1039,KLR,1,2020-12-04T20:40:15Z,Evan C,Win,1,1,0,FALSE,2-1,6,FALSE
KLR1039,KLR,1,2020-12-04T20:40:15Z,Gabe C,Loss,2,0,2,FALSE,2-1,6,FALSE
KLR1040,KLR,1,2020-12-04T20:57:27Z,Jean-Rene B,Win,4,2,2,FALSE,2-1,6,FALSE
KLR1040,KLR,1,2020-12-04T20:57:27Z,Charles B,Loss,5,4,1,FALSE,2-1,6,FALSE
KLR1041,KLR,1,2020-12-04T21:36:55Z,Shawn R,Win,3,2,1,FALSE,2-1,6,FALSE
KLR1041,KLR,1,2020-12-04T21:36:55Z,Derek G,Loss,3,0,3,FALSE,2-1,6,FALSE
KLR1042,KLR,1,2020-12-04T22:13:27Z,Derek G,Win,4,1,3,FALSE,2-0,6,FALSE
KLR1042,KLR,1,2020-12-04T22:13:27Z,Jean-Rene B,Loss,5,2,3,FALSE,2-0,6,FALSE
KLR1043,KLR,1,2020-12-05T06:33:56Z,Joe U,Win,4,1,3,FALSE,2-1,6,FALSE
KLR1043,KLR,1,2020-12-05T06:33:56Z,Ben W,Loss,1,0,1,FALSE,2-1,6,FALSE
KLR1044,KLR,1,2020-12-05T07:45:59Z,Shawn R,Win,4,3,1,FALSE,2-1,6,FALSE
KLR1044,KLR,1,2020-12-05T07:45:59Z,Joe U,Loss,5,1,4,FALSE,2-1,6,FALSE
KLR1045,KLR,1,2020-12-05T07:48:25Z,Caleb G,Win,1,1,0,FALSE,2-1,6,FALSE
KLR1045,KLR,1,2020-12-05T07:48:25Z,Vincent T,Loss,2,0,2,FALSE,2-1,6,FALSE
KLR1046,KLR,1,2020-12-05T08:15:31Z,Jeremy E,Win,5,3,2,FALSE,2-1,6,FALSE
KLR1046,KLR,1,2020-12-05T08:15:31Z,Wayne B,Loss,2,0,2,FALSE,2-1,6,FALSE
KLR1047,KLR,1,2020-12-05T08:54:29Z,Caleb G,Win,2,2,0,FALSE,2-1,6,FALSE
KLR1047,KLR,1,2020-12-05T08:54:29Z,Wayne B,Loss,3,0,3,FALSE,2-1,6,FALSE
KLR1048,KLR,1,2020-12-05T09:23:34Z,Richard K,Win,2,2,0,FALSE,2-1,6,FALSE
KLR1048,KLR,1,2020-12-05T09:23:34Z,Ben W,Loss,2,0,2,FALSE,2-1,6,FALSE
KLR1049,KLR,1,2020-12-05T10:28:31Z,Miles B,Win,2,1,1,FALSE,2-1,6,FALSE
KLR1049,KLR,1,2020-12-05T10:28:31Z,Vincent T,Loss,3,0,3,FALSE,2-1,6,FALSE
KLR1050,KLR,1,2020-12-05T10:59:38Z,Francis C,Win,1,1,0,FALSE,2-0,6,FALSE
KLR1050,KLR,1,2020-12-05T10:59:38Z,Evan C,Loss,2,1,1,FALSE,2-0,6,FALSE
KLR1051,KLR,1,2020-12-05T11:17:16Z,Caleb G,Win,3,3,0,FALSE,2-0,6,FALSE
KLR1051,KLR,1,2020-12-05T11:17:16Z,Francis C,Loss,2,1,1,FALSE,2-0,6,FALSE
KLR1052,KLR,1,2020-12-05T11:55:01Z,Caleb G,Win,4,4,0,FALSE,2-1,6,FALSE
KLR1052,KLR,1,2020-12-05T11:55:01Z,Evan W,Loss,1,0,1,FALSE,2-1,6,FALSE
KLR1053,KLR,1,2020-12-05T12:08:35Z,Francis C,Win,3,2,1,FALSE,2-1,6,FALSE
KLR1053,KLR,1,2020-12-05T12:08:35Z,Ben V,Loss,1,0,1,FALSE,2-1,6,FALSE
KLR1054,KLR,1,2020-12-05T13:50:48Z,Ryan D,Win,4,3,1,FALSE,2-1,6,FALSE
KLR1054,KLR,1,2020-12-05T13:50:48Z,Caleb G,Loss,5,4,1,FALSE,2-1,6,FALSE
KLR1055,KLR,1,2020-12-05T14:56:10Z,Alex D,Win,2,1,1,FALSE,2-0,6,FALSE
KLR1055,KLR,1,2020-12-05T14:56:10Z,Evan W,Loss,2,0,2,FALSE,2-0,6,FALSE
KLR1056,KLR,1,2020-12-05T15:14:04Z,Keith S,Win,2,2,0,FALSE,2-1,6,FALSE
KLR1056,KLR,1,2020-12-05T15:14:04Z,Brice C,Loss,1,0,1,FALSE,2-1,6,FALSE
KLR1057,KLR,1,2020-12-05T15:22:48Z,Paul S,Win,1,1,0,FALSE,2-0,6,FALSE
KLR1057,KLR,1,2020-12-05T15:22:48Z,Ryan D,Loss,5,3,2,FALSE,2-0,6,FALSE
KLR1058,KLR,1,2020-12-05T15:38:19Z,Serge T,Win,2,1,1,FALSE,2-0,6,FALSE
KLR1058,KLR,1,2020-12-05T15:38:19Z,Christian W,Loss,3,1,2,FALSE,2-0,6,FALSE
KLR1059,KLR,1,2020-12-05T15:45:23Z,Justin P,Win,1,1,0,FALSE,2-1,6,FALSE
KLR1059,KLR,1,2020-12-05T15:45:23Z,Keith S,Loss,3,2,1,FALSE,2-1,6,FALSE
KLR1060,KLR,1,2020-12-05T18:09:19Z,Brice C,Win,2,1,1,FALSE,2-1,6,FALSE
KLR1060,KLR,1,2020-12-05T18:09:19Z,Evan W,Loss,3,0,3,FALSE,2-1,6,FALSE
KLR1061,KLR,1,2020-12-05T21:17:33Z,Raleigh E,Win,1,1,0,FALSE,2-1,6,FALSE
KLR1061,KLR,1,2020-12-05T21:17:33Z,Alex D,Loss,3,1,2,FALSE,2-1,6,FALSE
KLR1062,KLR,1,2020-12-06T03:31:07Z,Tia T,Win,1,1,0,FALSE,2-1,6,FALSE
KLR1062,KLR,1,2020-12-06T03:31:07Z,Alex D,Loss,4,1,3,FALSE,2-1,6,FALSE
KLR1063,KLR,1,2020-12-06T04:39:48Z,Christian W,Win,4,2,2,FALSE,2-0,6,FALSE
KLR1063,KLR,1,2020-12-06T04:39:48Z,Tia T,Loss,2,1,1,FALSE,2-0,6,FALSE
KLR1064,KLR,1,2020-12-06T07:56:59Z,Vincent T,Win,4,1,3,FALSE,2-1,6,FALSE
KLR1064,KLR,1,2020-12-06T07:56:59Z,Ben V,Loss,2,0,2,FALSE,2-1,6,FALSE
KLR1065,KLR,1,2020-12-06T08:31:01Z,Francis C,Win,4,3,1,FALSE,2-0,6,FALSE
KLR1065,KLR,1,2020-12-06T08:31:01Z,Karen W,Loss,5,2,3,FALSE,2-0,6,FALSE
KLR1066,KLR,1,2020-12-06T08:42:41Z,Miles B,Win,3,2,1,FALSE,2-0,6,FALSE
KLR1066,KLR,1,2020-12-06T08:42:41Z,Ben V,Loss,3,0,3,TRUE,2-0,6,FALSE
KLR1067,KLR,1,2020-12-06T09:30:32Z,Clayton H,Win,3,2,1,FALSE,2-0,6,FALSE
KLR1067,KLR,1,2020-12-06T09:30:32Z,Vincent T,Loss,5,1,4,FALSE,2-0,6,FALSE
KLR1068,KLR,1,2020-12-06T11:06:22Z,Miles B,Win,4,3,1,FALSE,2-0,6,FALSE
KLR1068,KLR,1,2020-12-06T11:06:22Z,Raleigh E,Loss,2,1,1,FALSE,2-0,6,FALSE
KLR1069,KLR,1,2020-12-06T13:02:01Z,Richard K,Win,3,3,0,FALSE,2-0,6,FALSE
KLR1069,KLR,1,2020-12-06T13:02:01Z,Alex D,Loss,5,1,4,FALSE,2-0,6,FALSE
KLR1070,KLR,1,2020-12-06T14:10:12Z,Francis C,Win,5,4,1,FALSE,2-0,6,FALSE
KLR1070,KLR,1,2020-12-06T14:10:12Z,Keith S,Loss,4,2,2,FALSE,2-0,6,FALSE
KLR1071,KLR,1,2020-12-06T15:56:09Z,Keith S,Win,5,3,2,FALSE,2-0,6,FALSE
KLR1071,KLR,1,2020-12-06T15:56:09Z,Ben W,Loss,3,0,3,FALSE,2-0,6,FALSE
KLR1072,KLR,1,2020-12-06T17:37:49Z,Sam M,Win,1,1,0,FALSE,2-0,6,FALSE
KLR1072,KLR,1,2020-12-06T17:37:49Z,Clayton H,Loss,4,2,2,FALSE,2-0,6,FALSE
KLR1073,KLR,1,2020-12-06T18:13:05Z,Evan C,Win,3,2,1,FALSE,2-1,6,FALSE
KLR1073,KLR,1,2020-12-06T18:13:05Z,Sam M,Loss,2,1,1,FALSE,2-1,6,FALSE
KLR1074,KLR,1,2020-12-06T19:58:10Z,Clayton H,Win,5,3,2,FALSE,2-1,6,FALSE
KLR1074,KLR,1,2020-12-06T19:58:10Z,Chris Y,Loss,4,1,3,FALSE,2-1,6,FALSE
KLR1075,KLR,1,2020-12-06T20:10:11Z,Amir H,Win,1,1,0,FALSE,2-1,6,FALSE
KLR1075,KLR,1,2020-12-06T20:10:11Z,Kevin O,Loss,3,1,2,FALSE,2-1,6,FALSE
KLR1076,KLR,1,2020-12-06T20:32:32Z,Johnny M,Win,4,4,0,FALSE,2-0,6,FALSE
KLR1076,KLR,1,2020-12-06T20:32:32Z,Amir H,Loss,2,1,1,FALSE,2-0,6,FALSE
KLR1077,KLR,1,2020-12-06T21:11:31Z,Evan C,Win,4,3,1,FALSE,2-1,6,FALSE
KLR1077,KLR,1,2020-12-06T21:11:31Z,Hank A,Loss,1,0,1,FALSE,2-1,6,FALSE
KLR1078,KLR,1,2020-12-07T07:32:11Z,Francesco V,Win,1,1,0,FALSE,2-0,6,FALSE
KLR1078,KLR,1,2020-12-07T07:32:11Z,Sam M,Loss,3,1,2,FALSE,2-0,6,FALSE
KLR1079,KLR,1,2020-12-07T10:11:51Z,Francesco V,Win,2,2,0,FALSE,2-1,6,FALSE
KLR1079,KLR,1,2020-12-07T10:11:51Z,Raleigh E,Loss,3,1,2,FALSE,2-1,6,FALSE
KLR1080,KLR,1,2020-12-07T11:58:12Z,Derek G,Win,5,2,3,FALSE,2-0,6,FALSE
KLR1080,KLR,1,2020-12-07T11:58:12Z,Ben A,Loss,1,0,1,FALSE,2-0,6,FALSE
KLR1081,KLR,1,2020-12-07T13:35:44Z,Chris Y,Win,5,2,3,FALSE,2-0,6,FALSE
KLR1081,KLR,1,2020-12-07T13:35:44Z,Ben A,Loss,2,0,2,FALSE,2-0,6,FALSE
KLR1082,KLR,1,2020-12-07T13:42:45Z,Sam M,Win,4,2,2,FALSE,2-0,6,FALSE
KLR1082,KLR,1,2020-12-07T13:42:45Z,Jesse R,Loss,5,2,3,FALSE,2-0,6,FALSE
KLR1083,KLR,1,2020-12-07T15:31:41Z,Serge T,Win,3,2,1,FALSE,2-1,6,FALSE
KLR1083,KLR,1,2020-12-07T15:31:41Z,Gabe C,Loss,3,0,3,FALSE,2-1,6,FALSE
KLR1084,KLR,1,2020-12-07T16:04:51Z,Evan W,Win,4,1,3,FALSE,2-0,6,FALSE
KLR1084,KLR,1,2020-12-07T16:04:51Z,Kevin O,Loss,4,1,3,FALSE,2-0,6,FALSE
KLR1085,KLR,1,2020-12-07T16:30:41Z,Gabe C,Win,4,1,3,FALSE,2-0,6,FALSE
KLR1085,KLR,1,2020-12-07T16:30:41Z,Shawn R,Loss,5,3,2,FALSE,2-0,6,FALSE
KLR1086,KLR,1,2020-12-07T19:26:56Z,Justin P,Win,2,2,0,FALSE,2-0,6,FALSE
KLR1086,KLR,1,2020-12-07T19:26:56Z,Sam W,Loss,1,0,1,FALSE,2-0,6,FALSE
KLR1087,KLR,1,2020-12-07T20:11:32Z,Johnny M,Win,5,5,0,FALSE,2-0,6,FALSE
KLR1087,KLR,1,2020-12-07T20:11:32Z,Justin P,Loss,3,2,1,FALSE,2-0,6,FALSE
KLR1088,KLR,1,2020-12-07T20:25:47Z,Gordon C,Win,5,4,1,FALSE,2-1,6,FALSE
KLR1088,KLR,1,2020-12-07T20:25:47Z,Sam W,Loss,2,0,2,FALSE,2-1,6,FALSE
KLR1089,KLR,1,2020-12-07T21:17:58Z,Evan C,Win,5,4,1,FALSE,2-0,6,FALSE
KLR1089,KLR,1,2020-12-07T21:17:58Z,Sam W,Loss,3,0,3,FALSE,2-0,6,FALSE
KLR1090,KLR,1,2020-12-07T21:25:19Z,Eric O,Win,3,3,0,FALSE,2-1,6,FALSE
KLR1090,KLR,1,2020-12-07T21:25:19Z,Evan W,Loss,5,1,4,FALSE,2-1,6,FALSE
KLR1091,KLR,1,2020-12-07T22:04:28Z,Sam W,Win,4,1,3,FALSE,2-1,6,FALSE
KLR1091,KLR,1,2020-12-07T22:04:28Z,Eric O,Loss,4,3,1,FALSE,2-1,6,FALSE
KLR1092,KLR,1,2020-12-08T10:07:39Z,Raleigh E,Win,4,2,2,FALSE,2-1,6,FALSE
KLR1092,KLR,1,2020-12-08T10:07:39Z,Ben A,Loss,3,0,3,FALSE,2-1,6,FALSE
KLR1093,KLR,1,2020-12-08T10:09:13Z,Christian W,Win,5,3,2,FALSE,2-0,6,FALSE
KLR1093,KLR,1,2020-12-08T10:09:13Z,Raleigh E,Loss,5,2,3,FALSE,2-0,6,FALSE
KLR1094,KLR,1,2020-12-08T11:27:52Z,Gabe C,Win,5,2,3,FALSE,2-1,6,FALSE
KLR1094,KLR,1,2020-12-08T11:27:52Z,Ben A,Loss,4,0,4,FALSE,2-1,6,FALSE
KLR1095,KLR,1,2020-12-08T11:52:36Z,Ben A,Win,5,1,4,FALSE,2-0,6,FALSE
KLR1095,KLR,1,2020-12-08T11:52:36Z,Nicolas D,Loss,1,0,1,FALSE,2-0,6,FALSE
KLR1096,KLR,1,2020-12-08T12:48:01Z,Tia T,Win,3,2,1,FALSE,2-1,6,FALSE
KLR1096,KLR,1,2020-12-08T12:48:01Z,Nicolas D,Loss,2,0,2,FALSE,2-1,6,FALSE
KLR1097,KLR,1,2020-12-08T14:41:00Z,Serge T,Win,4,3,1,FALSE,2-1,6,FALSE
KLR1097,KLR,1,2020-12-08T14:41:00Z,Hank A,Loss,2,0,2,FALSE,2-1,6,FALSE
KLR1098,KLR,1,2020-12-08T15:20:24Z,Brice C,Win,3,2,1,FALSE,2-0,6,FALSE
KLR1098,KLR,1,2020-12-08T15:20:24Z,Richard K,Loss,4,3,1,FALSE,2-0,6,FALSE
KLR1099,KLR,1,2020-12-09T07:25:23Z,Tia T,Win,4,3,1,FALSE,2-0,6,FALSE
KLR1099,KLR,1,2020-12-09T07:25:23Z,James B,Loss,1,0,1,FALSE,2-0,6,FALSE
KLR1100,KLR,1,2020-12-09T13:11:27Z,Richard K,Win,5,4,1,FALSE,2-0,6,FALSE
KLR1100,KLR,1,2020-12-09T13:11:27Z,Francesco V,Loss,3,2,1,FALSE,2-0,6,FALSE
KLR1101,KLR,1,2020-12-09T16:40:44Z,Ben W,Win,4,1,3,FALSE,2-0,6,FALSE
KLR1101,KLR,1,2020-12-09T16:40:44Z,James B,Loss,2,0,2,FALSE,2-0,6,FALSE
KLR1102,KLR,1,2020-12-09T16:48:42Z,Cameron K,Win,1,1,0,FALSE,2-0,6,FALSE
KLR1102,KLR,1,2020-12-09T16:48:42Z,Paul S,Loss,2,1,1,FALSE,2-0,6,FALSE
KLR1103,KLR,1,2020-12-09T17:18:35Z,Eric O,Win,5,4,1,FALSE,2-1,6,FALSE
KLR1103,KLR,1,2020-12-09T17:18:35Z,James B,Loss,3,0,3,FALSE,2-1,6,FALSE
KLR1104,KLR,1,2020-12-09T17:50:22Z,Paul S,Win,3,2,1,FALSE,2-0,6,FALSE
KLR1104,KLR,1,2020-12-09T17:50:22Z,Ben W,Loss,5,1,4,FALSE,2-0,6,FALSE
KLR1105,KLR,1,2020-12-10T00:29:00Z,Tia T,Win,5,4,1,FALSE,2-1,6,FALSE
KLR1105,KLR,1,2020-12-10T00:29:00Z,Kosta F,Loss,1,0,1,FALSE,2-1,6,FALSE
KLR1106,KLR,1,2020-12-10T01:31:45Z,Francesco V,Win,4,3,1,FALSE,2-0,6,FALSE
KLR1106,KLR,1,2020-12-10T01:31:45Z,Kosta F,Loss,2,0,2,FALSE,2-0,6,FALSE
KLR1107,KLR,1,2020-12-10T10:55:08Z,Nicolas D,Win,3,1,2,FALSE,2-1,6,FALSE
KLR1107,KLR,1,2020-12-10T10:55:08Z,Sam M,Loss,5,2,3,FALSE,2-1,6,FALSE
KLR1108,KLR,1,2020-12-10T13:26:41Z,Serge T,Win,5,4,1,FALSE,2-0,6,FALSE
KLR1108,KLR,1,2020-12-10T13:26:41Z,Cameron K,Loss,2,1,1,FALSE,2-0,6,FALSE
KLR1109,KLR,1,2020-12-10T15:04:30Z,Brice C,Win,4,3,1,FALSE,2-1,6,FALSE
KLR1109,KLR,1,2020-12-10T15:04:30Z,Nicolas D,Loss,4,1,3,FALSE,2-1,6,FALSE
KLR1110,KLR,1,2020-12-10T17:22:00Z,Paul S,Win,4,3,1,FALSE,2-0,6,FALSE
KLR1110,KLR,1,2020-12-10T17:22:00Z,Alex L,Loss,1,0,1,FALSE,2-0,6,FALSE
KLR1111,KLR,1,2020-12-10T17:56:50Z,Robert W,Win,1,1,0,FALSE,2-1,6,FALSE
KLR1111,KLR,1,2020-12-10T17:56:50Z,Sam W,Loss,5,1,4,FALSE,2-1,6,FALSE
KLR1112,KLR,1,2020-12-10T18:18:50Z,Alex L,Win,2,1,1,FALSE,2-0,6,FALSE
KLR1112,KLR,1,2020-12-10T18:18:50Z,Miles B,Loss,5,3,2,FALSE,2-0,6,FALSE
KLR1113,KLR,1,2020-12-10T19:15:22Z,Amir H,Win,3,2,1,FALSE,2-1,6,FALSE
KLR1113,KLR,1,2020-12-10T19:15:22Z,Paul S,Loss,5,3,2,FALSE,2-1,6,FALSE
KLR1114,KLR,1,2020-12-10T19:16:46Z,Robert W,Win,2,2,0,FALSE,2-0,6,FALSE
KLR1114,KLR,1,2020-12-10T19:16:46Z,Alex L,Loss,3,1,2,TRUE,2-0,6,FALSE
KLR1115,KLR,1,2020-12-10T19:40:30Z,Robert W,Win,3,3,0,FALSE,2-0,6,FALSE
KLR1115,KLR,1,2020-12-10T19:40:30Z,Amir H,Loss,4,2,2,FALSE,2-0,6,FALSE
KLR1116,KLR,1,2020-12-10T19:49:15Z,Stephen H,Win,3,2,1,FALSE,2-1,6,FALSE
KLR1116,KLR,1,2020-12-10T19:49:15Z,Brice C,Loss,5,3,2,FALSE,2-1,6,FALSE
KLR1117,KLR,1,2020-12-11T02:15:48Z,Kosta F,Win,3,1,2,FALSE,2-1,6,FALSE
KLR1117,KLR,1,2020-12-11T02:15:48Z,Justin P,Loss,4,2,2,FALSE,2-1,6,FALSE
KLR1118,KLR,1,2020-12-11T11:25:08Z,Cameron K,Win,3,2,1,FALSE,2-0,6,FALSE
KLR1118,KLR,1,2020-12-11T11:25:08Z,Hank A,Loss,3,0,3,TRUE,2-0,6,FALSE
KLR1119,KLR,1,2020-12-11T12:54:25Z,Cameron K,Win,4,3,1,FALSE,2-0,6,FALSE
KLR1119,KLR,1,2020-12-11T12:54:25Z,Robert W,Loss,4,3,1,FALSE,2-0,6,FALSE
KLR1120,KLR,1,2020-12-11T13:54:30Z,Cameron K,Win,5,4,1,FALSE,2-1,6,FALSE
KLR1120,KLR,1,2020-12-11T13:54:30Z,Stephen H,Loss,4,2,2,FALSE,2-1,6,FALSE
KLR2001,KLR,2,2020-12-11T17:29:34Z,Stephen H,Win,5,3,2,FALSE,2-0,6,FALSE
KLR2001,KLR,2,2020-12-11T17:29:34Z,Wayne B,Loss,4,0,4,FALSE,2-0,6,FALSE
KLR2002,KLR,2,2020-12-11T18:14:18Z,Damian S,Win,6,4,2,FALSE,2-1,6,FALSE
KLR2002,KLR,2,2020-12-11T18:14:18Z,Chris Y,Loss,6,2,4,FALSE,2-1,6,FALSE
KLR2003,KLR,2,2020-12-11T18:34:13Z,Johnny M,Win,6,6,0,FALSE,2-0,6,FALSE
KLR2003,KLR,2,2020-12-11T18:34:13Z,Raleigh E,Loss,6,2,4,FALSE,2-0,6,FALSE
KLR2004,KLR,2,2020-12-11T18:56:11Z,Maxime R,Win,6,3,3,FALSE,2-1,6,FALSE
KLR2004,KLR,2,2020-12-11T18:56:11Z,Joe U,Loss,6,1,5,FALSE,2-1,6,FALSE
KLR2005,KLR,2,2020-12-11T19:03:56Z,Ben W,Win,6,2,4,FALSE,2-1,6,FALSE
KLR2005,KLR,2,2020-12-11T19:03:56Z,Tobias S,Loss,6,3,3,FALSE,2-1,6,FALSE
KLR2006,KLR,2,2020-12-11T19:04:51Z,Damian S,Win,7,5,2,FALSE,2-0,6,FALSE
KLR2006,KLR,2,2020-12-11T19:04:51Z,Justin P,Loss,5,2,3,FALSE,2-0,6,FALSE
KLR2007,KLR,2,2020-12-11T19:10:42Z,Jesse R,Win,6,3,3,FALSE,2-1,6,FALSE
KLR2007,KLR,2,2020-12-11T19:10:42Z,Johnny M,Loss,7,6,1,FALSE,2-1,6,FALSE
KLR2008,KLR,2,2020-12-11T19:13:10Z,Christian W,Win,6,4,2,FALSE,2-0,6,FALSE
KLR2008,KLR,2,2020-12-11T19:13:10Z,Ryan D,Loss,6,3,3,FALSE,2-0,6,FALSE
KLR2009,KLR,2,2020-12-11T19:24:29Z,Joe U,Win,7,2,5,FALSE,2-0,6,FALSE
KLR2009,KLR,2,2020-12-11T19:24:29Z,Derek G,Loss,6,2,4,FALSE,2-0,6,FALSE
KLR2010,KLR,2,2020-12-11T19:34:57Z,Chris Y,Win,7,3,4,FALSE,2-0,6,FALSE
KLR2010,KLR,2,2020-12-11T19:34:57Z,Karen W,Loss,6,2,4,FALSE,2-0,6,FALSE
KLR2011,KLR,2,2020-12-11T19:43:49Z,Damian S,Win,8,6,2,FALSE,2-1,6,FALSE
KLR2011,KLR,2,2020-12-11T19:43:49Z,Charles B,Loss,6,4,2,FALSE,2-1,6,FALSE
KLR2012,KLR,2,2020-12-11T19:46:41Z,Caleb G,Win,6,5,1,FALSE,2-1,6,FALSE
KLR2012,KLR,2,2020-12-11T19:46:41Z,Derek G,Loss,7,2,5,FALSE,2-1,6,FALSE
KLR2013,KLR,2,2020-12-11T19:47:20Z,Gordon C,Win,6,5,1,FALSE,2-1,6,FALSE
KLR2013,KLR,2,2020-12-11T19:47:20Z,Jeremy E,Loss,6,3,3,FALSE,2-1,6,FALSE
KLR2014,KLR,2,2020-12-11T19:51:51Z,Johnny M,Win,8,7,1,FALSE,2-0,6,FALSE
KLR2014,KLR,2,2020-12-11T19:51:51Z,Maxime R,Loss,7,3,4,FALSE,2-0,6,FALSE
KLR2015,KLR,2,2020-12-11T19:54:13Z,Tobias S,Win,7,4,3,FALSE,2-1,6,FALSE
KLR2015,KLR,2,2020-12-11T19:54:13Z,Karen W,Loss,7,2,5,FALSE,2-1,6,FALSE
KLR2016,KLR,2,2020-12-11T20:01:20Z,Charles B,Win,7,5,2,FALSE,2-0,6,FALSE
